course,features,accuracy,f1,precision,recall,confusion_matrix
course_stages_data/DDD2014B_100.csv,"[ 14  27  68  87 116 123 152 164 168 203 207 234 247 250 310 335 336 395
 426 447]",0.7682926829268293,0.7384244050181765,0.7700868343058276,0.7682926829268293,"[[94  0  4  0]
 [ 1 68  1  2]
 [22 10 19  1]
 [ 0 16  0  8]]"
course_stages_data/AAA2014J_50.csv,"[ 10  16  21  44  48  51  56  64  67  75  78  83  90 105 110 129 139 146
 147 151]",0.7397260273972602,0.725069536972793,0.717539618587161,0.7397260273972602,"[[ 8  3  1  1]
 [ 0 41  3  2]
 [ 2  2  5  0]
 [ 0  5  0  0]]"
course_stages_data/BBB2013B_90.csv,"[  2   5  10  17  19  24  25  35  52  63  78 125 139 244 248 258 265 280
 284 297]",0.6666666666666666,0.6251106587962626,0.6280666692288968,0.6666666666666666,"[[ 85   4  12   0]
 [  0 118   5   7]
 [ 34  25  32   1]
 [  0  30   0   1]]"
course_stages_data/FFF2014J_60.csv,"[ 21  33  44  79  96 117 124 171 181 187 209 218 222 229 233 240 284 330
 416 419]",0.7484143763213531,0.7417382462900498,0.7464151358217705,0.7484143763213531,"[[143   7  21   0]
 [  2 150   8  12]
 [ 15  24  39   1]
 [  0  29   0  22]]"
course_stages_data/BBB2014J_30.csv,"[ 10  11  15  21  31  58  68  90  96 100 105 109 111 115 126 134 135 140
 145 155]",0.6383442265795207,0.6082875118123765,0.6165579574984317,0.6383442265795207,"[[109  32   8   1]
 [ 19 161  10   5]
 [ 18  41  18   1]
 [  1  28   2   5]]"
course_stages_data/DDD2014J_100.csv,"[ 21  67  68  71 105 116 153 174 181 197 205 244 268 270 278 287 307 328
 347 351]",0.7590027700831025,0.7208213858455992,0.7359170031333918,0.7590027700831025,"[[122   3   5   0]
 [  4 125   6   1]
 [ 21  26  26   0]
 [  1  18   2   1]]"
course_stages_data/BBB2014B_40.csv,"[  4  10  11  14  15  30  34  52  97 110 112 127 147 151 176 199 202 242
 267 271]",0.6253869969040248,0.5947186776302342,0.6185274307257519,0.6253869969040248,"[[77 14  5  2]
 [ 4 96  5  8]
 [23 32 21  3]
 [ 1 21  3  8]]"
course_stages_data/BBB2014B_20.csv,"[  9  11  18  19  21  47  51  53  55  61  65  69  71  86  90 109 112 113
 136 175]",0.5386996904024768,0.5283214941410502,0.5265900715078755,0.5386996904024768,"[[66 13 16  3]
 [ 6 75 21 11]
 [18 30 29  2]
 [ 1 24  4  4]]"
course_stages_data/AAA2013J_70.csv,"[ 20  21  22  23  39  46  48  52  64  66  79  81 108 109 115 123 136 145
 168 202]",0.8961038961038961,0.883049418114353,0.9099567099567099,0.8961038961038961,"[[10  2  0  0]
 [ 0 52  0  0]
 [ 0  3  6  0]
 [ 0  3  0  1]]"
course_stages_data/BBB2013J_60.csv,"[  2  18  20  56  57  64  71 107 110 147 149 154 165 168 171 175 185 197
 203 247]",0.6830357142857143,0.6502816809081654,0.6554199989932371,0.6830357142857143,"[[106  10  13   0]
 [  3 160  10   7]
 [ 27  40  37   0]
 [  0  31   1   3]]"
course_stages_data/EEE2014B_50.csv,[ 0  1 12 14 15 20 22 24 25 30 33 35 43 53 61 66 73 76 84 87],0.697841726618705,0.6857461888048965,0.6871325007951257,0.697841726618705,"[[28  1  6  0]
 [ 0 48  5  4]
 [ 6 10 17  0]
 [ 0 10  0  4]]"
course_stages_data/DDD2013B_100.csv,"[ 10  13  17  22  40  67 133 173 184 195 217 239 281 283 291 345 380 390
 403 406]",0.7509578544061303,0.7291842717842076,0.7244112613057938,0.7509578544061303,"[[72  6  9  0]
 [ 3 84  3  1]
 [16 16 40  0]
 [ 0 10  1  0]]"
course_stages_data/EEE2013J_60.csv,[ 1  5  9 10 30 35 36 37 38 42 46 48 52 54 55 63 75 79 81 87],0.7345971563981043,0.7196671339251942,0.7210561322304755,0.7345971563981043,"[[36  5  8  0]
 [ 1 89  0  7]
 [12  6 22  0]
 [ 0 16  1  8]]"
course_stages_data/FFF2013J_20.csv,"[  7  43  60  65  75  81  82  84  89  91 104 132 148 150 153 167 188 194
 212 244]",0.5711159737417943,0.5617864549803472,0.5642971728777628,0.5711159737417943,"[[ 76  31  27   1]
 [ 12 135  21  14]
 [ 23  37  42   1]
 [  2  24   3   8]]"
course_stages_data/DDD2013J_40.csv,"[  6   9  21  53  97 114 150 156 159 184 254 276 286 293 296 331 332 351
 375 404]",0.6443298969072165,0.624477258497877,0.6415444360629172,0.6443298969072165,"[[ 93  31  12   0]
 [  9 124  10   3]
 [ 21  35  30   0]
 [  0  15   2   3]]"
course_stages_data/DDD2014J_80.csv,"[  8  34  53  54  64  75  80  85 188 200 208 246 250 251 252 278 289 328
 333 351]",0.739612188365651,0.6934851898952834,0.7150741686752766,0.739612188365651,"[[119   9   1   1]
 [  1 128   6   1]
 [ 23  31  19   0]
 [  0  19   2   1]]"
course_stages_data/BBB2014J_70.csv,"[  0  20  22  29  34  46  59  76  99 103 105 125 126 137 161 165 177 181
 196 199]",0.7298474945533769,0.6841418230271724,0.7199237435295878,0.7298474945533769,"[[125  15  10   0]
 [  5 187   2   1]
 [ 31  27  20   0]
 [  0  32   1   3]]"
course_stages_data/EEE2014B_40.csv,[ 0  1 11 21 25 28 29 30 33 37 43 49 59 61 66 68 76 78 83 90],0.6618705035971223,0.6497269396195834,0.6435679042972519,0.6618705035971223,"[[29  1  4  1]
 [ 0 44  7  6]
 [ 6 10 17  0]
 [ 0 11  1  2]]"
course_stages_data/GGG2014B_100.csv,"[  4   5  12  14  21  24  26  40  44  46  58  62  66  74  92 102 110 115
 117 120]",0.6347305389221557,0.6196866056641651,0.6119148342990133,0.6347305389221557,"[[10  2  8  0]
 [ 0 54  5 11]
 [ 9  5 37  0]
 [ 0 19  2  5]]"
course_stages_data/FFF2013B_10.csv,"[  2  29  37  43 103 117 123 127 158 164 180 197 200 202 203 215 226 231
 236 238]",0.5325077399380805,0.5240459115447084,0.5193620382457101,0.5325077399380805,"[[44 18 17  3]
 [20 89 19  5]
 [15 28 36  5]
 [ 2 16  3  3]]"
course_stages_data/GGG2014J_60.csv,"[  4   5   8   9  13  24  29  32  33  35  36  59  60  68  77  83  85  87
  89 101]",0.62,0.6048253968253967,0.6138796484110886,0.62,"[[18  3  4  0]
 [ 2 51  2  9]
 [ 8 12 16  0]
 [ 1 14  2  8]]"
course_stages_data/FFF2013B_90.csv,"[ 19  29  35  60  78  85  86 128 131 146 174 175 180 287 331 373 385 393
 401 469]",0.7708978328173375,0.7471280132656956,0.7529001454735351,0.7708978328173375,"[[ 64   1  17   0]
 [  0 131   0   2]
 [ 19  13  51   1]
 [  0  21   0   3]]"
course_stages_data/GGG2014J_50.csv,"[  2   7  12  19  23  28  31  35  44  47  50  51  53  61  62  69  77  86
 100 102]",0.5866666666666667,0.5734174344089725,0.5804194708542535,0.5866666666666667,"[[18  3  4  0]
 [ 4 48  3  9]
 [11  8 14  3]
 [ 0 15  2  8]]"
course_stages_data/DDD2013B_10.csv,"[  2   3   4  10  12  24  66  95  97  99 113 186 190 209 215 230 283 293
 305 318]",0.5632183908045977,0.5499000945160218,0.545319685400341,0.5632183908045977,"[[52 20 14  1]
 [15 63 12  1]
 [15 25 32  0]
 [ 1  8  2  0]]"
course_stages_data/AAA2014J_100.csv,"[  1  34  37  41  43  48  53  69  96  98 117 122 123 146 148 156 164 171
 176 197]",0.7945205479452054,0.7948952925691568,0.8183341171235406,0.7945205479452054,"[[13  0  0  0]
 [ 1 39  1  5]
 [ 4  1  4  0]
 [ 0  3  0  2]]"
course_stages_data/BBB2013B_80.csv,"[  1  16  18  23  24  47  55  59  66  85  97 114 128 169 189 202 218 263
 278 313]",0.6949152542372882,0.6623348963425377,0.6962069963298162,0.6949152542372882,"[[ 80   5  16   0]
 [  2 124   2   2]
 [ 26  29  37   0]
 [  0  26   0   5]]"
course_stages_data/AAA2013J_20.csv,"[  5   8  12  13  17  22  28  30  37  47  48  70  77  83  94  98 111 114
 120 122]",0.8181818181818182,0.7703004066640431,0.7974025974025974,0.8181818181818182,"[[ 9  3  0  0]
 [ 0 52  0  0]
 [ 1  6  2  0]
 [ 0  4  0  0]]"
course_stages_data/FFF2014J_80.csv,"[  2  25  35  42  46  79 101 124 126 174 233 237 242 314 353 354 383 416
 419 444]",0.813953488372093,0.8036252288432806,0.8084625759681764,0.813953488372093,"[[160   3   8   0]
 [  0 157   6   9]
 [ 22  18  39   0]
 [  0  22   0  29]]"
course_stages_data/CCC2014B_10.csv,[ 4  8 15 19 20 23 24 28 29 30 36 37 40 49 50 51 61 62 65 66],0.5,0.4704165409842538,0.5146387326647599,0.5,"[[133  40   4   3]
 [ 46  36   1  11]
 [ 44  19  10   2]
 [ 11  12   1  15]]"
course_stages_data/FFF2013J_50.csv,"[  3   7  11  27  35  43  49  50  71  87 100 110 113 115 213 251 319 322
 331 363]",0.6695842450765864,0.6400813816432281,0.6563324295303958,0.6695842450765864,"[[ 99  21  15   0]
 [  8 165   2   7]
 [ 29  35  37   2]
 [  0  31   1   5]]"
